id,archived_json,log_json
1631099,"{""player_id"": ""1631099"", ""name"": ""Keegan Murray"", ""team"": ""SAC"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 14.7, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""1631099"", ""name"": ""Keegan Murray"", ""team"": ""SAC"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 14.7, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
1631108,"{""player_id"": ""1631108"", ""name"": ""Max Christie"", ""team"": ""DAL"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 11.8, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""1631108"", ""name"": ""Max Christie"", ""team"": ""DAL"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 11.8, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
1631133,"{""player_id"": ""1631133"", ""name"": ""Jabari Walker"", ""team"": ""PHI"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 4.3, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""1631133"", ""name"": ""Jabari Walker"", ""team"": ""PHI"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 4.3, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
1631165,"{""player_id"": ""1631165"", ""name"": ""Keon Ellis"", ""team"": ""SAC"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 5.3, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""1631165"", ""name"": ""Keon Ellis"", ""team"": ""SAC"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 5.3, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
1631200,"{""player_id"": ""1631200"", ""name"": ""Kris Murray"", ""team"": ""POR"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 6.0, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""1631200"", ""name"": ""Kris Murray"", ""team"": ""POR"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 6.0, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
1631204,"{""player_id"": ""1631204"", ""name"": ""Marcus Sasser"", ""team"": ""DET"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 5.2, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""1631204"", ""name"": ""Marcus Sasser"", ""team"": ""DET"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 5.2, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
1631212,"{""player_id"": ""1631212"", ""name"": ""Peyton Watson"", ""team"": ""DEN"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 11.2, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""1631212"", ""name"": ""Peyton Watson"", ""team"": ""DEN"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 11.2, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
1631260,"{""player_id"": ""1631260"", ""name"": ""AJ Green"", ""team"": ""MIL"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 10.4, ""usg_pct"": 0.2, ""archetype"": ""SNIPER"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""1631260"", ""name"": ""AJ Green"", ""team"": ""MIL"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 10.4, ""usg_pct"": 0.2, ""archetype"": ""SNIPER"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
1631323,"{""player_id"": ""1631323"", ""name"": ""Simone Fontecchio"", ""team"": ""MIA"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 8.9, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""1631323"", ""name"": ""Simone Fontecchio"", ""team"": ""MIA"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 8.9, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
1641707,"{""player_id"": ""1641707"", ""name"": ""Taylor Hendricks"", ""team"": ""UTA"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 5.6, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""1641707"", ""name"": ""Taylor Hendricks"", ""team"": ""UTA"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 5.6, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
1641708,"{""player_id"": ""1641708"", ""name"": ""Amen Thompson"", ""team"": ""HOU"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 17.8, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""1641708"", ""name"": ""Amen Thompson"", ""team"": ""HOU"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 17.8, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
1641718,"{""player_id"": ""1641718"", ""name"": ""Keyonte George"", ""team"": ""UTA"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 24.6, ""usg_pct"": 0.2, ""archetype"": ""BALL_HOG"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""1641718"", ""name"": ""Keyonte George"", ""team"": ""UTA"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 24.6, ""usg_pct"": 0.2, ""archetype"": ""BALL_HOG"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
1641731,"{""player_id"": ""1641731"", ""name"": ""Bilal Coulibaly"", ""team"": ""WAS"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 10.1, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""1641731"", ""name"": ""Bilal Coulibaly"", ""team"": ""WAS"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 10.1, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
1641733,"{""player_id"": ""1641733"", ""name"": ""Nick Smith Jr."", ""team"": ""LAL"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 8.2, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""1641733"", ""name"": ""Nick Smith Jr."", ""team"": ""LAL"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 8.2, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
1641739,"{""player_id"": ""1641739"", ""name"": ""Toumani Camara"", ""team"": ""POR"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 12.5, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""1641739"", ""name"": ""Toumani Camara"", ""team"": ""POR"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 12.5, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
1641757,"{""player_id"": ""1641757"", ""name"": ""Jordan Miller"", ""team"": ""LAC"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 5.5, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""1641757"", ""name"": ""Jordan Miller"", ""team"": ""LAC"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 5.5, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
1641763,"{""player_id"": ""1641763"", ""name"": ""Julian Phillips"", ""team"": ""CHI"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 2.8, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""1641763"", ""name"": ""Julian Phillips"", ""team"": ""CHI"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 2.8, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
1641767,"{""player_id"": ""1641767"", ""name"": ""Ben Sheppard"", ""team"": ""IND"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 6.7, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""1641767"", ""name"": ""Ben Sheppard"", ""team"": ""IND"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 6.7, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
1641772,"{""player_id"": ""1641772"", ""name"": ""Nae'Qwan Tomlin"", ""team"": ""CLE"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 6.3, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""1641772"", ""name"": ""Nae'Qwan Tomlin"", ""team"": ""CLE"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 6.3, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
1641790,"{""player_id"": ""1641790"", ""name"": ""PJ Hall"", ""team"": ""CHA"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 3.2, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""1641790"", ""name"": ""PJ Hall"", ""team"": ""CHA"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 3.2, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
1642066,"{""player_id"": ""1642066"", ""name"": ""Myron Gardner"", ""team"": ""MIA"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 1.4, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""1642066"", ""name"": ""Myron Gardner"", ""team"": ""MIA"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 1.4, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
1642258,"{""player_id"": ""1642258"", ""name"": ""Zaccharie Risacher"", ""team"": ""ATL"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 10.7, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""1642258"", ""name"": ""Zaccharie Risacher"", ""team"": ""ATL"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 10.7, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
1642262,"{""player_id"": ""1642262"", ""name"": ""Cody Williams"", ""team"": ""UTA"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 2.8, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""1642262"", ""name"": ""Cody Williams"", ""team"": ""UTA"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 2.8, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
1642263,"{""player_id"": ""1642263"", ""name"": ""Reed Sheppard"", ""team"": ""HOU"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 13.4, ""usg_pct"": 0.2, ""archetype"": ""TWO_WAY_WING"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""1642263"", ""name"": ""Reed Sheppard"", ""team"": ""HOU"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 13.4, ""usg_pct"": 0.2, ""archetype"": ""TWO_WAY_WING"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
1642276,"{""player_id"": ""1642276"", ""name"": ""Kel'el Ware"", ""team"": ""MIA"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 12.6, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""1642276"", ""name"": ""Kel'el Ware"", ""team"": ""MIA"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 12.6, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
1642277,"{""player_id"": ""1642277"", ""name"": ""Johnny Furphy"", ""team"": ""IND"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 4.5, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""1642277"", ""name"": ""Johnny Furphy"", ""team"": ""IND"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 4.5, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
1642281,"{""player_id"": ""1642281"", ""name"": ""Jaylon Tyson"", ""team"": ""CLE"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 13.5, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""1642281"", ""name"": ""Jaylon Tyson"", ""team"": ""CLE"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 13.5, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
1642353,"{""player_id"": ""1642353"", ""name"": ""Cam Christie"", ""team"": ""LAC"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 3.7, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""1642353"", ""name"": ""Cam Christie"", ""team"": ""LAC"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 3.7, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
1642382,"{""player_id"": ""1642382"", ""name"": ""Branden Carlson"", ""team"": ""OKC"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 5.2, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""1642382"", ""name"": ""Branden Carlson"", ""team"": ""OKC"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 5.2, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
1642383,"{""player_id"": ""1642383"", ""name"": ""Walter Clayton Jr."", ""team"": ""UTA"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 6.5, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""1642383"", ""name"": ""Walter Clayton Jr."", ""team"": ""UTA"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 6.5, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
1642450,"{""player_id"": ""1642450"", ""name"": ""Daniss Jenkins"", ""team"": ""DET"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 7.0, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""1642450"", ""name"": ""Daniss Jenkins"", ""team"": ""DET"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 7.0, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
1642845,"{""player_id"": ""1642845"", ""name"": ""VJ Edgecombe"", ""team"": ""PHI"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 15.9, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""1642845"", ""name"": ""VJ Edgecombe"", ""team"": ""PHI"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 15.9, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
1642849,"{""player_id"": ""1642849"", ""name"": ""Nolan Traore"", ""team"": ""BKN"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 3.3, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""1642849"", ""name"": ""Nolan Traore"", ""team"": ""BKN"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 3.3, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
